arr,desc,full_desc,img,price,price_surf,rooms_num,surface
7,location Appartement 4 pièces Paris 7ème,"Rue de l'UNIVERSITÉ, à proximité immédiate du Musée du quai Branly, nous...",http://0.visuels.poliris.com/c175/0/b/6/6/0b66b1c4-5223.jpg,2583,30.3882352941,4.0,85.0
17,location Appartement 3 pièces Paris 17ème,"Situé entre les métro Porte Maillot et Ternes, Rue Labie. Location vide...",http://4.visuels.poliris.com/c175/4/0/e/9/40e9ffd8-4031.jpg,1500,28.8461538462,3.0,52.0
16,location Appartement 3 pièces Paris 16ème,Dans un immeuble en pierre de taille de bon standing dans une rue donnant...,,1610,21.4666666667,3.0,75.0
16,location Appartement 5 pièces Paris 16ème,"A LOUER VIDE - BEAU 5 PIÈCES AVEC BALCON FILANT ET CAVE - 5ème ÉTAGE 
Rue...",http://c.visuels.poliris.com/c175/c/4/3/c/c43c95cf-552d.jpg,3002,26.5663716814,5.0,113.0
8,location Appartement 3 pièces Paris 8ème,Bel appartement meublé de 95m² entièrement refait à neuf situé Rue de la...,http://5.visuels.poliris.com/c175/5/3/0/0/53004312-4251.jpg,3600,37.8947368421,3.0,95.0
15,location Appartement 1 pièce Paris 15ème,"Meublé - Situé rue Mademoiselle à deux pas de la rue du commerce, grand...",http://f.visuels.poliris.com/c175/f/2/2/7/f227c5f5-3f48.jpg,1300,39.3939393939,1.0,33.0
7,location Appartement 5 pièces Paris 7ème,"Appartement meublé de 149 m², situé rue de l'Université (quartier BAC / St Germain) dans un immeuble de standing avec gardien, au 2e étage avec ascenseur...",http://b.visuels.poliris.com/c250/b/5/8/f/b58f6f18-4093.jpg,5800,38.9261744966,5.0,149.0
16,location Appartement 2 pièces Paris 16ème,"Appartement meublé, situé rue Lancret à Paris dans le 16e arrondissement à...",http://6.visuels.poliris.com/c175/6/7/5/c/675c84e5-3b89.jpg,1400,29.7872340426,2.0,47.0
16,location Appartement 2 pièces Paris 16ème,Appartement meublé situé rue Michel Ange à Paris dans le 16e...,http://e.visuels.poliris.com/c175/e/4/0/1/e40199c3-3897.jpg,1600,33.3333333333,2.0,48.0
15,location Appartement 2 pièces Paris 15ème,"Rue Desaix, un charmant appartement au calme sur cour intérieure dans un...",http://2.visuels.poliris.com/c175/2/7/a/d/27add8ca-3d9a.jpg,1690,31.2962962963,2.0,54.0
13,location Appartement 2 pièces Paris 13ème,"Bel appartement au coeur des Gobelins, situé dans un bel...",http://6.visuels.poliris.com/c175/6/5/9/f/659f08c1-3c2c.jpg,1090,24.7727272727,2.0,44.0
12,location Appartement 3 pièces Paris 12ème,A deux pas du Métro PORTE DOREE (Ligne 8) et du Bois de...,http://d.visuels.poliris.com/c175/d/6/0/2/d602ff6b-47ba.jpg,1350,25.4716981132,3.0,53.0
11,location Appartement 1 pièce Paris 11ème,"MÉTRO VOLTAIRE, à deux pas de la place Léon Blum, au 2ème étage de la...",,740,29.6,1.0,25.0
15,location Appartement 3 pièces Paris 15ème,"Métro Bir Hakeim.
Au 7ème étage avec ascenseur d'un immeuble récent de bon...",http://5.visuels.poliris.com/c175/5/c/2/7/5c27a686-4be2.jpg,2153,29.4931506849,3.0,73.0
12,location Appartement 1 pièce Paris 12ème,"Dans un bel immeuble en pierre de taille à deux minutes de la gare de Lyon,...",,850,34.0,1.0,25.0
15,location Appartement 1 pièce Paris 15ème,"Dans un immeuble situé rue des Bergers, au 3ème étage avec...",http://4.visuels.poliris.com/c175/4/0/b/9/40b94d52-4b64.jpg,812,36.9090909091,1.0,22.0
20,location Appartement 2 pièces Paris 20ème,"Très bien situé au 5ème étage sans ascenseur, très joli 2 pièces de 39m²...",http://f.visuels.poliris.com/c175/f/7/e/f/f7efb784-30c4.jpg,1150,29.4871794872,2.0,39.0
18,location Appartement 1 pièce Paris 18ème,"Disponible 11 mois MAX, studio  meublé 16,14 m² avec Balcon Rue...",http://5.visuels.poliris.com/c175/5/c/3/4/5c348b15-35e1.jpg,750,46.875,1.0,16.0
12,location Appartement 2 pièces Paris 12ème,A proximité immédiate de la Gare de Lyon. Un appartement de...,http://d.visuels.poliris.com/c175/d/5/4/e/d54e8653-2d42.jpg,880,32.5925925926,2.0,27.0
18,location Appartement 1 pièce Paris 18ème,"Métro MARCADET, rue Ernestine, dans immeuble avec ascenseur., un studio...",http://4.visuels.poliris.com/c175/4/e/0/4/4e0495cf-3edd.jpg,795,23.3823529412,1.0,34.0
10,location Appartement 1 pièce Paris 10ème,"A deux pas du Canal, rue des Recollets, studio comprenant entrée, grande...",http://c.visuels.poliris.com/c175/c/2/c/7/c2c7811a-2329.jpg,1100,28.2051282051,1.0,39.0
16,location Appartement 3 pièces Paris 16ème,Bel appartement meublé de 115 m² entièrement refait à neuf...,http://1.visuels.poliris.com/c175/1/7/4/4/1744b150-54c2.jpg,4000,34.7826086957,3.0,115.0
8,location Appartement 3 pièces Paris 8ème,"Appartements 2 chambres loué meublé, au coeur du triangle d'or, dans une...",http://8.visuels.poliris.com/c175/8/7/6/9/8769aa1d-3168.jpg,2350,39.1666666667,3.0,60.0
13,location Appartement 4 pièces Paris 13ème,"Place d'Italie - Dans bel immeuble récent avec gardienne,...",http://0.visuels.poliris.com/c175/0/3/6/8/03689d7e-42e8.jpg,1950,24.0740740741,4.0,81.0
6,location Appartement 2 pièces Paris 6ème,"LOCATION APPARTEMENT MEUBLÉ Paris 6 Métro: Odéon (lignes 4 et 10) / Saint-Germain-des-Près (ligne 4) RUE MAZARINE ! Quartier animé et vivant, à deux pas...",http://5.visuels.poliris.com/c250/5/f/d/2/5fd2b2d9-42c2.jpg,1600,44.4444444444,2.0,36.0
7,location Appartement 3 pièces Paris 7ème,"LOCATION MEUBLÉE Paris 7ème (limite 6ème) Métro: Saint Germain-des-Près / Sèvres-Babylone (ligne 4,10,12) RUE DE GRENELLE A deux pas du boulevard Saint-...",http://d.visuels.poliris.com/c250/d/7/8/7/d7870300-3897.jpg,1400,35.0,3.0,40.0
5,location Appartement 4 pièces Paris 5ème,"Appartement vide 2 chambres Paris V Métro: Saint-Michel (ligne 4,10) -RER B et C Refait à neuf ! Dans un immeuble haussmanien sécurisé avec gardien et...",http://d.visuels.poliris.com/c250/d/8/b/2/d8b276ac-1e8f.jpg,3650,28.515625,4.0,128.0
15,location Appartement 3 pièces Paris 15ème,"Dans une résidence dans les années 1950, à proximité des métro Charles...",,2250,30.4054054054,3.0,74.0
7,location Appartement 2 pièces Paris 7ème,"Location VIDE. Rue de Beaune superbe appartement de 27 M² comprenant un beau séjour,...",http://7.visuels.poliris.com/c250/7/b/3/a/7b3a0243-2fe9.jpg,950,35.1851851852,2.0,27.0
15,location Appartement 3 pièces Paris 15ème,"Idéalement situé Avenue de Suffren, dans une résidence de standing avec...",http://c.visuels.poliris.com/c175/c/8/5/2/c85213c9-376b.jpg,2350,27.9761904762,3.0,84.0
18,location Appartement 1 pièce Paris 18ème,"VILLA PIERRE GINIER, impasse calme au pied de la Fourche...",http://8.visuels.poliris.com/c175/8/6/4/6/86462810-5f94.jpg,328,29.8181818182,1.0,11.0
17,location Appartement 2 pièces Paris 17ème,"Appartement en bon état, calme et lumineux au 5ème étage sans ascenseur...",http://6.visuels.poliris.com/c175/6/6/1/7/6617c317-2e34.jpg,900,26.4705882353,2.0,34.0
18,location Appartement 3 pièces Paris 18ème,"Dans un bel immeuble en pierre de taille, au 5ème étage, appartement de 3...",,1406,23.8305084746,3.0,59.0
15,location Appartement 1 pièce Paris 15ème,"CHAMPS DE MARS, Avenue de Suffren Prestations de qualité pour ce grand...",http://6.visuels.poliris.com/c175/6/8/5/f/685fb58e-2a80.jpg,1290,37.9411764706,1.0,34.0
15,location Appartement 3 pièces Paris 15ème,"Entre les métro Balard et Lourmel, L'agence Dupleix vous propose dans une...",http://4.visuels.poliris.com/c175/4/4/4/5/4445ce59-296d.jpg,2450,30.625,3.0,80.0
15,location Appartement 2 pièces Paris 15ème,"Un appartement de 56m² meublé au 5ème étage sans ascenseur, comprenant un...",http://4.visuels.poliris.com/c175/4/2/2/5/42253cb0-364c.jpg,1550,27.6785714286,2.0,56.0
1,location Appartement 4 pièces Paris 1er,Appartement de 145 m² au 4ème étage d'un immeuble...,http://9.visuels.poliris.com/c175/9/4/6/7/9467f53a-4ebb.jpg,3750,25.8620689655,4.0,145.0
1,location Appartement 2 pièces Paris 1er,"Paris IER - RUE CROIX DES PETITS CHAMPS - DEUX PIÈCES MEUBLÉ A Paris Ier,...",http://8.visuels.poliris.com/c175/8/0/2/9/80292fb7-307d.jpg,1209,12.59375,2.0,96.0
7,location Appartement 3 pièces Paris 7ème,"Situé rue de Bellechasse, proche de Saint-Germain-des-Prés, ce charmant...",http://e.visuels.poliris.com/c175/e/a/8/1/ea81aad7-54ff.jpg,3650,37.2448979592,3.0,98.0
17,location Appartement 1 pièce Paris 17ème,1ère VISITE JEUDI 28 POUR 13H00- RUE LACROIX - MÉTRO...,http://e.visuels.poliris.com/c175/e/0/a/9/e0a9465b-23f7.jpg,670,27.9166666667,1.0,24.0
15,location Appartement 4 pièces Paris 15ème,"Métro Dupleix. Dans un immeuble récent de standing, un superbe 4 pièces au...",http://4.visuels.poliris.com/c175/4/4/4/e/444eca36-3e47.jpg,2914,33.1136363636,4.0,88.0
15,location Appartement 3 pièces Paris 15ème,Avenue de la Motte Picquet un deux pièces meublé de 56m²au 5ème étage sans...,http://4.visuels.poliris.com/c175/4/9/e/a/49ea3bb6-36ab.jpg,1550,27.6785714286,3.0,56.0
18,location Appartement 1 pièce Paris 18ème,"Dans quartier Montmartre, bel appartement de type Grand studio situé au 4...",http://7.visuels.poliris.com/c175/7/3/5/a/735a6d97-40d2.jpg,1055,25.119047619,1.0,42.0
14,location Appartement 2 pièces Paris 14ème,"Dans immeuble ancien avec digicode, au 1er étage sur rue et...",,1100,28.9473684211,2.0,38.0
17,location Appartement 8 pièces Paris 17ème,"Dans un bel immeuble en pierre de taille, à l'angle de la rue Paul Borel,...",,4950,24.0291262136,8.0,206.0
20,location Appartement 3 pièces Paris 20ème,"NATION / AVRON, dans un immeuble récent au 1er étage avec...",http://8.visuels.poliris.com/c175/8/0/0/0/8000ab28-5196.jpg,1650,29.4642857143,3.0,56.0
17,location Appartement 2 pièces Paris 17ème,Dans un immeuble récent avec ascenseur – au 5ème étage d'une superficie de...,,1260,20.3225806452,2.0,62.0
17,location Appartement 1 pièce Paris 17ème,"Paris 17ème - PONT CARDINET/RUE DE SAUSSURE. Dans un immeuble récent,...",,900,37.5,1.0,24.0
8,location Appartement 6 pièces Paris 8ème,M°Villiers ou Europe dans un immeuble ancien de standing avec gardienne et...,http://7.visuels.poliris.com/c175/7/1/c/9/71c997a8-61a2.jpg,4500,23.6842105263,6.0,190.0
14,location Appartement 1 pièce Paris 14ème,"Rue des Thermopyles, au 5ème étage d'un immeuble ancien, studio meublé...",,880,40.0,1.0,22.0
10,location Appartement 2 pièces Paris 10ème,"M°BELLEVILLE, rue Civiale, appartement meublé composé d'une...",http://0.visuels.poliris.com/c175/0/0/c/6/00c66910-3864.jpg,1290,28.0434782609,2.0,46.0
18,location Appartement 2 pièces Paris 18ème,"A toute proximité du métro Simplon, rue du Roi d'Alger, nous vous...",,1070,22.7659574468,2.0,47.0
18,location Appartement 1 pièce Paris 18ème,"Paris 18ème - BOULEVARD NEY/PASSAGE DU POTEAU. Dans un immeuble ancien,...",,630,33.1578947368,1.0,19.0
16,location Appartement 3 pièces Paris 16ème,Magnifique 3 pièces en duplex de 80 m² (très lumineux et sans vis à vis)...,http://0.visuels.poliris.com/c175/0/0/5/1/0051903e-4b3c.jpg,2920,36.5,3.0,80.0
16,location Appartement 2 pièces Paris 16ème,PRES de RUE D'AUTEUIL et PORTE D'AUTEUIL - SUCHET- LA VUE...,http://9.visuels.poliris.com/c175/9/9/8/c/998cdbc7-540d.jpg,1900,33.9285714286,2.0,56.0
15,location Appartement 3 pièces Paris 15ème,Entre les Métro Dupleix et Charles Michels. Rue Ginoux. Proche de la rue...,http://3.visuels.poliris.com/c175/3/f/5/2/3f522b11-2cb7.jpg,2200,28.2051282051,3.0,78.0
15,location Appartement 3 pièces Paris 15ème,"MARCHÉ Saint CHARLES - Dans immeuble récent - 3 pièces en rez-de-jardin - une entrée, un séjour, deux chambres - une salle de bains, un WC séparé - une...",http://a.visuels.poliris.com/c250/a/7/d/7/a7d7b343-3c5b.jpg,1580,23.2352941176,3.0,68.0
10,location Appartement 2 pièces Paris 10ème,"Metro Goncourt.
Dans un immeuble récent, un appartement de 50 m²...",http://1.visuels.poliris.com/c175/1/3/f/d/13fd2715-4bf8.jpg,1300,26.0,2.0,50.0
5,location Appartement 2 pièces Paris 5ème,"Au 2ème étage avec ascenseur sur jardin, entrée, séjour,...",,1361,28.9574468085,2.0,47.0
8,location Appartement 2 pièces Paris 8ème,"A proximité immédiate de la place François 1er, un appartement au calme...",http://d.visuels.poliris.com/c175/d/8/5/7/d8575f4a-284a.jpg,900,30.0,2.0,30.0
12,location Appartement 2 pièces Paris 12ème,"Rue Biscornet, idéalement situé entre la place de la...",http://7.visuels.poliris.com/c175/7/3/b/4/73b467cd-28f2.jpg,1095,26.7073170732,2.0,41.0
15,location Appartement 1 pièce Paris 15ème,"Parmi nos offres, nous vous proposons un studio meublé très agréable de 24...",http://e.visuels.poliris.com/c175/e/c/6/a/ec6a1358-8181.jpg,850,35.4166666667,1.0,24.0
16,location Appartement 1 pièce Paris 16ème,"Métro Porte d'Auteuil – Commerces.
Studio de 29 m² MEUBLE - 6e étage avec...",http://3.visuels.poliris.com/c175/3/0/4/0/30407f61-3b1e.jpg,1015,35.0,1.0,29.0
12,location Appartement 1 pièce Paris 12ème,"Rue Crozatier, tout proche de la place du colonel Bourgoin,...",http://a.visuels.poliris.com/c175/a/4/0/2/a402eeb6-3293.jpg,602,40.1333333333,1.0,15.0
17,location Appartement 4 pièces Paris 17ème,"75017 Paris, proche Porte Maillot, Immeuble Pierre de taille, 6ème,...",http://6.visuels.poliris.com/c175/6/d/1/1/6d1187c4-5be6.jpg,2610,26.1,4.0,100.0
15,location Appartement 2 pièces Paris 15ème,"Entre BOUCICAUT et FELIX FAURE, Rue Lecourbe, nous vous...",http://9.visuels.poliris.com/c175/9/3/9/2/9392032a-24af.jpg,1330,16.2195121951,2.0,82.0
15,location Appartement 2 pièces Paris 15ème,Rue de Javel (Métro Javel). Au 5ème étage avec ascenseur d'un immeuble récent avec...,http://6.visuels.poliris.com/c250/6/b/c/e/6bce0e2e-330b.jpg,1290,27.4468085106,2.0,47.0
4,location Appartement 5 pièces Paris 4ème,"En plein coeur du Marais, idéalement situé rue des Archives,...",http://f.visuels.poliris.com/c175/f/3/4/b/f34bd6a3-4249.jpg,3000,26.7857142857,5.0,112.0
6,location Appartement 4 pièces Paris 6ème,"En plein coeur de St Germain des près, situé rue madame/rue d'Assas, à 150...",http://3.visuels.poliris.com/c175/3/d/7/b/3d7bf472-492c.jpg,3200,31.3725490196,4.0,102.0
4,location Appartement 2 pièces Paris 4ème,"Au coeur du Marais, très beau 2 pièces de charme de 75 m² environ...",http://3.visuels.poliris.com/c175/3/8/1/1/381144da-523c.jpg,2700,36.0,2.0,75.0
6,location Appartement 2 pièces Paris 6ème,"En plein coeur de St Germain des près, situé rue madame/rue d'Assas, à 150...",http://7.visuels.poliris.com/c175/7/b/5/6/7b5608f4-6bd4.jpg,2850,37.012987013,2.0,77.0
16,location Appartement 3 pièces Paris 16ème,"Appartement atypique de 3 pièces meublé de 66m²  situé Rue Yvon Villarceau,...",http://4.visuels.poliris.com/c175/4/6/4/3/46435577-37f5.jpg,2700,40.9090909091,3.0,66.0
3,location Appartement 3 pièces Paris 3ème,"Appartement meublé. Ce charmant appartement de 65 m², 3 pièces, est situé...",http://b.visuels.poliris.com/c175/b/6/5/c/b65cb3be-4bfd.jpg,2400,36.9230769231,3.0,65.0
4,location Appartement 3 pièces Paris 4ème,"Appartement meublé. Ce charmant appartement de 65 m², 3 pièces, est situé...",http://8.visuels.poliris.com/c175/8/7/3/2/87328224-57f7.jpg,2400,36.9230769231,3.0,65.0
17,location Appartement 2 pièces Paris 17ème,"Appartement meublé. Cet appartement de 50 m², 2 pièces, est situé rue de...",http://6.visuels.poliris.com/c175/6/0/5/4/60544f28-4b08.jpg,2000,40.0,2.0,50.0
17,location Appartement 1 pièce Paris 17ème,"Studio meublé. Cet appartement de 22 m², Studio, est situé rue Troyon dans...",http://c.visuels.poliris.com/c175/c/e/e/9/cee968a2-560e.jpg,1290,58.6363636364,1.0,22.0
17,location Appartement 1 pièce Paris 17ème,"Studio meublé. Cet appartement de 18 m², Studio, est situé avenue Carnot...",http://9.visuels.poliris.com/c175/9/c/b/9/9cb92f55-3672.jpg,950,52.7777777778,1.0,18.0
7,location Appartement 4 pièces Paris 7ème,EXCEPTIONNEL ET RARE A Paris. DUPLEX PLEIN CIEL. 7e/8e ascenseur derniers étages...,http://0.visuels.poliris.com/c250/0/f/d/7/0fd708e8-4e1f.jpg,2670,36.0810810811,4.0,74.0
18,location Appartement 3 pièces Paris 18ème,Abbesses - Villa des Platanes - Dans une Résidence Privée avec Gardien -...,http://f.visuels.poliris.com/c175/f/b/c/1/fbc1cd58-4817.jpg,2800,26.6666666667,3.0,105.0
18,location Appartement 1 pièce Paris 18ème,"Très bien situé au 1er étage, très joli studio vide de 29,31m² comprenant:...",http://6.visuels.poliris.com/c175/6/a/4/e/6a4e5d97-208c.jpg,790,25.4838709677,1.0,31.0
18,location Appartement 2 pièces Paris 18ème,"Rue Simart, 2 Pièces, 34.81 m², au 4e étage sur cour, très CALME, composé...",http://9.visuels.poliris.com/c175/9/a/b/1/9ab17dd5-24bf.jpg,940,11.6049382716,2.0,81.0
11,location Appartement 4 pièces Paris 11ème,"Rue de la Pierre Levée, 4 Pièces REFAIT A NEUF, 60.81 m², au 5ème étage...",http://dyn.visuels.poliris.com/logosAgences/std/3/81263.png,1520,18.7654320988,4.0,81.0
20,location Appartement 2 pièces Paris 20ème,"Paris 20 Métro Gambetta, à 2 mn de la Place Gambetta, situé...",http://9.visuels.poliris.com/c175/9/4/6/e/946ed354-2da0.jpg,1000,15.625,2.0,64.0
20,location Appartement 2 pièces Paris 20ème,"Paris 20 porte des lilas, bel immeuble ancien avec gardien et ascenseur,...",http://e.visuels.poliris.com/c175/e/d/e/c/edecbfbc-8eab.jpg,965,26.0810810811,2.0,37.0
20,location Appartement 2 pièces Paris 20ème,2 PIÈCES MEUBLÉES - PÈRE LACHAISE 75020 Paris boulevard...,http://2.visuels.poliris.com/c175/2/3/9/a/239a83ac-24bb.jpg,896,28.0,2.0,32.0
11,location Appartement 2 pièces Paris 11ème,Dans un immeuble ancien de bon standing à proximité du boulevard Richard...,,1400,31.1111111111,2.0,45.0
17,location Appartement 6 pièces Paris 17ème,"Métro Villiers ou Malesherbes 
A deux pas de la rue de Lévis, au 4ème...",http://8.visuels.poliris.com/c175/8/5/6/d/856d3582-2c18.jpg,4655,26.0055865922,6.0,179.0
9,location Appartement 4 pièces Paris 9ème,Appartement meublé de 110m² + balcon entièrement refait à...,http://7.visuels.poliris.com/c175/7/9/8/c/798c7704-464c.jpg,3800,34.5454545455,4.0,110.0
2,location Appartement 2 pièces Paris 2ème,"Rue Montmartre, quartier Montorgeuil. Au 4ème étage sur rue...",http://c.visuels.poliris.com/c175/c/d/1/5/cd152277-158a.jpg,1350,32.9268292683,2.0,41.0
20,location Appartement 1 pièce Paris 20ème,Visite le vendredi 29 Janvier à 11 H 45 devant le 5/7 Rue...,http://dyn.visuels.poliris.com/logosAgences/std/1/1031.png,572,26.0,1.0,22.0
16,location Appartement 4 pièces Paris 16ème,Chardon Lagache: Vue panoramique sur tout Paris ! D'un...,http://e.visuels.poliris.com/c175/e/5/f/e/e5fe1b0b-584b.jpg,2450,27.8409090909,4.0,88.0
18,location Appartement 2 pièces Paris 18ème,Magnifique appartement meublé de 60 m² au 2ème étage avec...,http://3.visuels.poliris.com/c175/3/5/e/9/35e941f5-686d.jpg,2500,41.6666666667,2.0,60.0
7,location Appartement 2 pièces Paris 7ème,"Métro Duroc: Place de Breteuil: Au 6ème étage sans ascenseur, bel...",http://dyn.visuels.poliris.com/logosPublications/std/0/119560.png,1300,30.2325581395,2.0,43.0
12,location Appartement 2 pièces Paris 12ème,"A deux pas de la porte de Charenton, un appartement rénové situé au...",http://5.visuels.poliris.com/c175/5/4/4/6/544689af-297b.jpg,995,18.7735849057,2.0,53.0
13,location Appartement 3 pièces Paris 13ème,Rue de la Glacière - Métro Glacière ou les Gobelins - Dans...,,1380,21.9047619048,3.0,63.0
12,location Appartement 4 pièces Paris 12ème,Dans un immeuble en pierre de taille en face de l'Opéra Bastille avec...,,2600,31.7073170732,4.0,82.0
